timestamp,scenario_id,round,ue1_base_scale,ue2_base_scale,policy,policy_scale,sample_index,video_offered_mbps,video_delivered_mbps,video_delivery_ratio,video_gap_mbps,video_worst_delivery_ratio,video_imbalance_mbps,ue1_offered_mbps,ue2_offered_mbps,voice_delivery_ratio,voice_loss_percent,voice_jitter_ms,voice_rtt_p95_ms,sla_ok,ue_metrics
1785746402.9014747,fair-base8-w3-r01-u1-015-u2-015,1,0.15,0.15,MEDIUM_70,0.7,0,2.1337475111954065,2.1337475111954065,1.0,0.0,1.0,0.08093762639392924,1.1073425687946676,1.0264049424007384,1.0,0.0,10.146058779999995,35.818854,1,"{""ue1"": {""delivered_bps"": 1107342.5687946677, ""delivery_ratio"": 1.0, ""offered_bps"": 1107342.5687946677}, ""ue2"": {""delivered_bps"": 1026404.9424007385, ""delivery_ratio"": 1.0, ""offered_bps"": 1026404.9424007385}, ""ue3"": {""delivered_bps"": 127990.5626132901, ""delivery_ratio"": 1.0, ""jitter_ms"": 10.146058779999995, ""loss_percent"": 0.0, ""offered_bps"": 127990.5626132901, ""rtt_p95_ms"": 35.818854}}"
1785746404.013628,fair-base8-w3-r01-u1-015-u2-015,1,0.15,0.15,MEDIUM_70,0.7,1,2.352,2.352,1.0,0.0,1.0,0.0,1.176,1.176,1.0,0.0,9.721929704697985,34.536796,1,"{""ue1"": {""delivered_bps"": 1176000.0, ""delivery_ratio"": 1.0, ""offered_bps"": 1176000.0}, ""ue2"": {""delivered_bps"": 1176000.0, ""delivery_ratio"": 1.0, ""offered_bps"": 1176000.0}, ""ue3"": {""delivered_bps"": 125430.58493192121, ""delivery_ratio"": 1.0, ""jitter_ms"": 9.721929704697985, ""loss_percent"": 0.0, ""offered_bps"": 127990.39278767472, ""rtt_p95_ms"": 34.536796}}"
1785746405.129573,fair-base8-w3-r01-u1-015-u2-015,1,0.15,0.15,MEDIUM_70,0.7,2,2.352,2.352,1.0,0.0,1.0,0.0,1.176,1.176,1.0,0.0,9.843251073825508,34.470571,1,"{""ue1"": {""delivered_bps"": 1176000.0, ""delivery_ratio"": 1.0, ""offered_bps"": 1176000.0}, ""ue2"": {""delivered_bps"": 1176000.0, ""delivery_ratio"": 1.0, ""offered_bps"": 1176000.0}, ""ue3"": {""delivered_bps"": 130550.90125480619, ""delivery_ratio"": 1.0, ""jitter_ms"": 9.843251073825508, ""loss_percent"": 0.0, ""offered_bps"": 127991.0796615747, ""rtt_p95_ms"": 34.470571}}"
1785746410.196358,fair-base8-w3-r01-u1-015-u2-015,1,0.15,0.15,STRONG_40,0.4,0,2.032154245751627,2.032154245751627,1.0,0.0,1.0,0.07709721260736348,1.0546257291794952,0.9775285165721318,1.0,0.0,11.48528076510067,40.819417,1,"{""ue1"": {""delivered_bps"": 1054625.7291794952, ""delivery_ratio"": 1.0, ""offered_bps"": 1054625.7291794952}, ""ue2"": {""delivered_bps"": 977528.5165721318, ""delivery_ratio"": 1.0, ""offered_bps"": 977528.5165721318}, ""ue3"": {""delivered_bps"": 130550.35584958218, ""delivery_ratio"": 1.0, ""jitter_ms"": 11.48528076510067, ""loss_percent"": 0.0, ""offered_bps"": 127990.54495057077, ""rtt_p95_ms"": 40.819417}}"
1785746411.2974384,fair-base8-w3-r01-u1-015-u2-015,1,0.15,0.15,STRONG_40,0.4,1,2.24,2.24,1.0,0.0,1.0,0.0,1.12,1.12,1.0,0.0,11.667398208053697,41.322439,1,"{""ue1"": {""delivered_bps"": 1120000.0, ""delivery_ratio"": 1.0, ""offered_bps"": 1120000.0}, ""ue2"": {""delivered_bps"": 1120000.0, ""delivery_ratio"": 1.0, ""offered_bps"": 1120000.0}, ""ue3"": {""delivered_bps"": 127989.2595259216, ""delivery_ratio"": 1.0, ""jitter_ms"": 11.667398208053697, ""loss_percent"": 0.0, ""offered_bps"": 127989.2595259216, ""rtt_p95_ms"": 41.322439}}"
1785746412.4246538,fair-base8-w3-r01-u1-015-u2-015,1,0.15,0.15,STRONG_40,0.4,2,2.24,2.24,1.0,0.0,1.0,0.0,1.12,1.12,0.98,2.0,11.429462979310351,40.108861,1,"{""ue1"": {""delivered_bps"": 1120000.0, ""delivery_ratio"": 1.0, ""offered_bps"": 1120000.0}, ""ue2"": {""delivered_bps"": 1120000.0, ""delivery_ratio"": 1.0, ""offered_bps"": 1120000.0}, ""ue3"": {""delivered_bps"": 115192.51778669476, ""delivery_ratio"": 0.98, ""jitter_ms"": 11.429462979310351, ""loss_percent"": 2.0, ""offered_bps"": 127991.68642966085, ""rtt_p95_ms"": 40.108861}}"
1785746417.5324628,fair-base8-w3-r01-u1-015-u2-015,1,0.15,0.15,EQUAL_100,1.0,0,3.048189210017228,3.048189210017228,1.0,0.0,1.0,0.11560366030083317,1.5818964351590306,1.4662927748581975,1.0,0.0,10.475436073825508,35.143547,1,"{""ue1"": {""delivered_bps"": 1581896.4351590306, ""delivery_ratio"": 1.0, ""offered_bps"": 1581896.4351590306}, ""ue2"": {""delivered_bps"": 1466292.7748581974, ""delivery_ratio"": 1.0, ""offered_bps"": 1466292.7748581974}, ""ue3"": {""delivered_bps"": 127990.90548406626, ""delivery_ratio"": 1.0, ""jitter_ms"": 10.475436073825508, ""loss_percent"": 0.0, ""offered_bps"": 127990.90548406626, ""rtt_p95_ms"": 35.143547}}"
1785746418.6416678,fair-base8-w3-r01-u1-015-u2-015,1,0.15,0.15,EQUAL_100,1.0,1,3.36,3.36,1.0,0.0,1.0,0.0,1.68,1.68,1.0,0.0,11.361023456375845,43.409163,1,"{""ue1"": {""delivered_bps"": 1680000.0, ""delivery_ratio"": 1.0, ""offered_bps"": 1680000.0}, ""ue2"": {""delivered_bps"": 1680000.0, ""delivery_ratio"": 1.0, ""offered_bps"": 1680000.0}, ""ue3"": {""delivered_bps"": 130550.11095896729, ""delivery_ratio"": 1.0, ""jitter_ms"": 11.361023456375845, ""loss_percent"": 0.0, ""offered_bps"": 127990.30486173263, ""rtt_p95_ms"": 43.409163}}"
1785746419.7616265,fair-base8-w3-r01-u1-015-u2-015,1,0.15,0.15,EQUAL_100,1.0,2,3.36,3.36,1.0,0.0,1.0,0.0,1.68,1.68,1.0,0.0,11.01808730666667,40.582189,1,"{""ue1"": {""delivered_bps"": 1680000.0, ""delivery_ratio"": 1.0, ""offered_bps"": 1680000.0}, ""ue2"": {""delivered_bps"": 1680000.0, ""delivery_ratio"": 1.0, ""offered_bps"": 1680000.0}, ""ue3"": {""delivered_bps"": 127990.90138682936, ""delivery_ratio"": 1.0, ""jitter_ms"": 11.01808730666667, ""loss_percent"": 0.0, ""offered_bps"": 127990.90138682936, ""rtt_p95_ms"": 40.582189}}"
1785746424.8953917,fair-base8-w3-r01-u1-015-u2-015,1,0.15,0.15,LIGHT_85,0.85,0,2.5909710219287407,2.5909710219287407,1.0,0.0,1.0,0.0982733046698051,1.344622163299273,1.246348858629468,1.0,0.0,10.500872583892617,34.467558,1,"{""ue1"": {""delivered_bps"": 1344622.163299273, ""delivery_ratio"": 1.0, ""offered_bps"": 1344622.163299273}, ""ue2"": {""delivered_bps"": 1246348.858629468, ""delivery_ratio"": 1.0, ""offered_bps"": 1246348.858629468}, ""ue3"": {""delivered_bps"": 127990.25136724034, ""delivery_ratio"": 1.0, ""jitter_ms"": 10.500872583892617, ""loss_percent"": 0.0, ""offered_bps"": 127990.25136724034, ""rtt_p95_ms"": 34.467558}}"
1785746425.989193,fair-base8-w3-r01-u1-015-u2-015,1,0.15,0.15,LIGHT_85,0.85,1,2.856,2.856,1.0,0.0,1.0,0.0,1.428,1.428,1.0,0.0,10.081265439189185,35.003363,1,"{""ue1"": {""delivered_bps"": 1428000.0, ""delivery_ratio"": 1.0, ""offered_bps"": 1428000.0}, ""ue2"": {""delivered_bps"": 1428000.0, ""delivery_ratio"": 1.0, ""offered_bps"": 1428000.0}, ""ue3"": {""delivered_bps"": 125430.04875827653, ""delivery_ratio"": 1.0, ""jitter_ms"": 10.081265439189185, ""loss_percent"": 0.0, ""offered_bps"": 127989.84567171075, ""rtt_p95_ms"": 35.003363}}"
1785746427.0832365,fair-base8-w3-r01-u1-015-u2-015,1,0.15,0.15,LIGHT_85,0.85,2,2.4352204890231772,2.4352204890231772,1.0,0.0,1.0,0.4207795109768227,1.428,1.0072204890231773,1.0,0.0,10.23345605405405,35.711284,1,"{""ue1"": {""delivered_bps"": 1428000.0, ""delivery_ratio"": 1.0, ""offered_bps"": 1428000.0}, ""ue2"": {""delivered_bps"": 1007220.4890231773, ""delivery_ratio"": 1.0, ""offered_bps"": 1007220.4890231773}, ""ue3"": {""delivered_bps"": 127983.29344172252, ""delivery_ratio"": 1.0, ""jitter_ms"": 10.23345605405405, ""loss_percent"": 0.0, ""offered_bps"": 127983.29344172252, ""rtt_p95_ms"": 35.711284}}"
1785746432.202623,fair-base8-w3-r01-u1-100-u2-100,1,1.0,1.0,STRONG_40,0.4,0,8.128584161491085,8.128584161491085,1.0,0.0,1.0,0.30835602891403063,4.218470095202558,3.910114066288527,1.0,0.0,11.611076893333331,48.781311,1,"{""ue1"": {""delivered_bps"": 4218470.095202558, ""delivery_ratio"": 1.0, ""offered_bps"": 4218470.095202558}, ""ue2"": {""delivered_bps"": 3910114.066288527, ""delivery_ratio"": 1.0, ""offered_bps"": 3910114.066288527}, ""ue3"": {""delivered_bps"": 130549.26689160427, ""delivery_ratio"": 1.0, ""jitter_ms"": 11.611076893333331, ""loss_percent"": 0.0, ""offered_bps"": 127989.47734471007, ""rtt_p95_ms"": 48.781311}}"
1785746433.3205483,fair-base8-w3-r01-u1-100-u2-100,1,1.0,1.0,STRONG_40,0.4,1,8.96,8.96,1.0,0.0,1.0,0.0,4.48,4.48,1.0,0.0,10.835001386666665,41.053003,1,"{""ue1"": {""delivered_bps"": 4480000.0, ""delivery_ratio"": 1.0, ""offered_bps"": 4480000.0}, ""ue2"": {""delivered_bps"": 4480000.0, ""delivery_ratio"": 1.0, ""offered_bps"": 4480000.0}, ""ue3"": {""delivered_bps"": 127991.15900669752, ""delivery_ratio"": 1.0, ""jitter_ms"": 10.835001386666665, ""loss_percent"": 0.0, ""offered_bps"": 127991.15900669752, ""rtt_p95_ms"": 41.053003}}"
1785746434.4470356,fair-base8-w3-r01-u1-100-u2-100,1,1.0,1.0,STRONG_40,0.4,2,7.639907416543301,7.639907416543301,1.0,0.0,1.0,1.3200925834566983,4.48,3.1599074165433017,1.0,0.0,11.463170026666669,85.927815,0,"{""ue1"": {""delivered_bps"": 4480000.0, ""delivery_ratio"": 1.0, ""offered_bps"": 4480000.0}, ""ue2"": {""delivered_bps"": 3159907.4165433017, ""delivery_ratio"": 1.0, ""offered_bps"": 3159907.4165433017}, ""ue3"": {""delivered_bps"": 127990.48416284345, ""delivery_ratio"": 1.0, ""jitter_ms"": 11.463170026666669, ""loss_percent"": 0.0, ""offered_bps"": 127990.48416284345, ""rtt_p95_ms"": 85.927815}}"
1785746439.6627505,fair-base8-w3-r01-u1-100-u2-100,1,1.0,1.0,MEDIUM_70,0.7,0,14.224921506402156,14.224921506402156,1.0,0.0,1.0,0.5395222743923105,7.382221890397233,6.842699616004922,1.0,0.0,11.58382697986577,72.907704,0,"{""ue1"": {""delivered_bps"": 7382221.890397233, ""delivery_ratio"": 1.0, ""offered_bps"": 7382221.890397233}, ""ue2"": {""delivered_bps"": 6842699.616004922, ""delivery_ratio"": 1.0, ""offered_bps"": 6842699.616004922}, ""ue3"": {""delivered_bps"": 127991.04536389174, ""delivery_ratio"": 1.0, ""jitter_ms"": 11.58382697986577, ""loss_percent"": 0.0, ""offered_bps"": 127991.04536389174, ""rtt_p95_ms"": 72.907704}}"
1785746440.7843342,fair-base8-w3-r01-u1-100-u2-100,1,1.0,1.0,MEDIUM_70,0.7,1,15.679999999999998,15.679999999999998,1.0,0.0,1.0,0.0,7.839999999999999,7.839999999999999,1.0,0.0,12.602143154362413,91.847239,0,"{""ue1"": {""delivered_bps"": 7839999.999999999, ""delivery_ratio"": 1.0, ""offered_bps"": 7839999.999999999}, ""ue2"": {""delivered_bps"": 7839999.999999999, ""delivery_ratio"": 1.0, ""offered_bps"": 7839999.999999999}, ""ue3"": {""delivered_bps"": 127989.21780223622, ""delivery_ratio"": 1.0, ""jitter_ms"": 12.602143154362413, ""loss_percent"": 0.0, ""offered_bps"": 127989.21780223622, ""rtt_p95_ms"": 91.847239}}"
1785746441.882061,fair-base8-w3-r01-u1-100-u2-100,1,1.0,1.0,MEDIUM_70,0.7,2,13.369837978950777,13.369837978950777,1.0,0.0,1.0,2.310162021049222,7.839999999999999,5.529837978950777,1.0,0.0,12.414344610738246,82.955486,0,"{""ue1"": {""delivered_bps"": 7839999.999999999, ""delivery_ratio"": 1.0, ""offered_bps"": 7839999.999999999}, ""ue2"": {""delivered_bps"": 5529837.978950777, ""delivery_ratio"": 1.0, ""offered_bps"": 5529837.978950777}, ""ue3"": {""delivered_bps"": 127990.12760971776, ""delivery_ratio"": 1.0, ""jitter_ms"": 12.414344610738246, ""loss_percent"": 0.0, ""offered_bps"": 127990.12760971776, ""rtt_p95_ms"": 82.955486}}"
1785746446.9695628,fair-base8-w3-r01-u1-100-u2-100,1,1.0,1.0,LIGHT_85,0.85,0,17.273172777727318,17.273172777727318,1.0,0.0,1.0,0.6551879960010769,8.964180386864196,8.30899239086312,1.0,0.0,11.776095080536912,77.289155,0,"{""ue1"": {""delivered_bps"": 8964180.386864197, ""delivery_ratio"": 1.0, ""offered_bps"": 8964180.386864197}, ""ue2"": {""delivered_bps"": 8308992.39086312, ""delivery_ratio"": 1.0, ""offered_bps"": 8308992.39086312}, ""ue3"": {""delivered_bps"": 127991.036916116, ""delivery_ratio"": 1.0, ""jitter_ms"": 11.776095080536912, ""loss_percent"": 0.0, ""offered_bps"": 127991.036916116, ""rtt_p95_ms"": 77.289155}}"
1785746448.075216,fair-base8-w3-r01-u1-100-u2-100,1,1.0,1.0,LIGHT_85,0.85,1,19.04,19.04,1.0,0.0,1.0,0.0,9.52,9.52,0.9933333333333333,0.6666666666666666,10.940500727891159,70.156003,0,"{""ue1"": {""delivered_bps"": 9520000.0, ""delivery_ratio"": 1.0, ""offered_bps"": 9520000.0}, ""ue2"": {""delivered_bps"": 9520000.0, ""delivery_ratio"": 1.0, ""offered_bps"": 9520000.0}, ""ue3"": {""delivered_bps"": 125430.82373084663, ""delivery_ratio"": 0.9933333333333333, ""jitter_ms"": 10.940500727891159, ""loss_percent"": 0.6666666666666666, ""offered_bps"": 127990.63646004758, ""rtt_p95_ms"": 70.156003}}"
1785746449.1746783,fair-base8-w3-r01-u1-100-u2-100,1,1.0,1.0,LIGHT_85,0.85,2,16.234803260154514,16.234803260154514,1.0,0.0,1.0,2.8051967398454853,9.52,6.714803260154515,1.0,0.0,12.56702942666667,106.913603,0,"{""ue1"": {""delivered_bps"": 9520000.0, ""delivery_ratio"": 1.0, ""offered_bps"": 9520000.0}, ""ue2"": {""delivered_bps"": 6714803.260154515, ""delivery_ratio"": 1.0, ""offered_bps"": 6714803.260154515}, ""ue3"": {""delivered_bps"": 133082.78685679936, ""delivery_ratio"": 1.0, ""jitter_ms"": 12.56702942666667, ""loss_percent"": 0.0, ""offered_bps"": 127964.21813153784, ""rtt_p95_ms"": 106.913603}}"
1785746454.3511457,fair-base8-w3-r01-u1-100-u2-100,1,1.0,1.0,EQUAL_100,1.0,0,20.321391537988788,20.321391537988788,1.0,0.0,1.0,0.7708212065461538,10.546106372267472,9.775285165721318,1.0,0.0,13.22032283221476,119.820804,0,"{""ue1"": {""delivered_bps"": 10546106.372267472, ""delivery_ratio"": 1.0, ""offered_bps"": 10546106.372267472}, ""ue2"": {""delivered_bps"": 9775285.165721318, ""delivery_ratio"": 1.0, ""offered_bps"": 9775285.165721318}, ""ue3"": {""delivered_bps"": 130550.43052738337, ""delivery_ratio"": 1.0, ""jitter_ms"": 13.22032283221476, ""loss_percent"": 0.0, ""offered_bps"": 127990.61816410134, ""rtt_p95_ms"": 119.820804}}"
1785746455.459105,fair-base8-w3-r01-u1-100-u2-100,1,1.0,1.0,EQUAL_100,1.0,1,22.4,22.4,1.0,0.0,1.0,0.0,11.2,11.2,1.0,0.0,13.02251547096774,118.837883,0,"{""ue1"": {""delivered_bps"": 11200000.0, ""delivery_ratio"": 1.0, ""offered_bps"": 11200000.0}, ""ue2"": {""delivered_bps"": 11200000.0, ""delivery_ratio"": 1.0, ""offered_bps"": 11200000.0}, ""ue3"": {""delivered_bps"": 125431.72777297329, ""delivery_ratio"": 1.0, ""jitter_ms"": 13.02251547096774, ""loss_percent"": 0.0, ""offered_bps"": 127991.55895201355, ""rtt_p95_ms"": 118.837883}}"
1785746456.578613,fair-base8-w3-r01-u1-100-u2-100,1,1.0,1.0,EQUAL_100,1.0,2,19.099768541358255,19.099768541358255,1.0,0.0,1.0,3.300231458641747,11.2,7.899768541358253,1.0,0.0,14.396171382550332,123.226857,0,"{""ue1"": {""delivered_bps"": 11200000.0, ""delivery_ratio"": 1.0, ""offered_bps"": 11200000.0}, ""ue2"": {""delivered_bps"": 7899768.541358253, ""delivery_ratio"": 1.0, ""offered_bps"": 7899768.541358253}, ""ue3"": {""delivered_bps"": 127991.06596931764, ""delivery_ratio"": 1.0, ""jitter_ms"": 14.396171382550332, ""loss_percent"": 0.0, ""offered_bps"": 127991.06596931764, ""rtt_p95_ms"": 123.226857}}"
1785746461.8007467,fair-base8-w3-r01-u1-015-u2-025,1,0.15,0.25,EQUAL_100,1.0,0,4.025708848417849,4.025708848417849,1.0,0.0,1.0,0.8619337344428107,1.5818875569875186,2.4438212914303294,1.0,0.0,11.475774731543618,42.657196,1,"{""ue1"": {""delivered_bps"": 1581887.5569875187, ""delivery_ratio"": 1.0, ""offered_bps"": 1581887.5569875187}, ""ue2"": {""delivered_bps"": 2443821.2914303294, ""delivery_ratio"": 1.0, ""offered_bps"": 2443821.2914303294}, ""ue3"": {""delivered_bps"": 125431.31237716803, ""delivery_ratio"": 1.0, ""jitter_ms"": 11.475774731543618, ""loss_percent"": 0.0, ""offered_bps"": 127991.13507874288, ""rtt_p95_ms"": 42.657196}}"
1785746462.9020426,fair-base8-w3-r01-u1-015-u2-025,1,0.15,0.25,EQUAL_100,1.0,1,4.48,4.48,1.0,0.0,1.0,1.12,1.68,2.8,1.0,0.0,10.080590283783781,38.285876,1,"{""ue1"": {""delivered_bps"": 1680000.0, ""delivery_ratio"": 1.0, ""offered_bps"": 1680000.0}, ""ue2"": {""delivered_bps"": 2800000.0, ""delivery_ratio"": 1.0, ""offered_bps"": 2800000.0}, ""ue3"": {""delivered_bps"": 127991.79866562574, ""delivery_ratio"": 1.0, ""jitter_ms"": 10.080590283783781, ""loss_percent"": 0.0, ""offered_bps"": 127991.79866562574, ""rtt_p95_ms"": 38.285876}}"
1785746464.0120156,fair-base8-w3-r01-u1-015-u2-025,1,0.15,0.25,EQUAL_100,1.0,2,3.6549421353395632,3.6549421353395632,1.0,0.0,1.0,0.29494213533956326,1.68,1.9749421353395633,1.0,0.0,9.211447662162163,37.315337,1,"{""ue1"": {""delivered_bps"": 1680000.0, ""delivery_ratio"": 1.0, ""offered_bps"": 1680000.0}, ""ue2"": {""delivered_bps"": 1974942.1353395632, ""delivery_ratio"": 1.0, ""offered_bps"": 1974942.1353395632}, ""ue3"": {""delivered_bps"": 127990.91738095383, ""delivery_ratio"": 1.0, ""jitter_ms"": 9.211447662162163, ""loss_percent"": 0.0, ""offered_bps"": 127990.91738095383, ""rtt_p95_ms"": 37.315337}}"
1785746469.15391,fair-base8-w3-r01-u1-015-u2-025,1,0.15,0.25,LIGHT_85,0.85,0,3.4219130759631238,3.4219130759631238,1.0,0.0,1.0,0.7325831194684359,1.344664978247344,2.07724809771578,1.0,0.0,10.796956946308729,38.160438,1,"{""ue1"": {""delivered_bps"": 1344664.978247344, ""delivery_ratio"": 1.0, ""offered_bps"": 1344664.978247344}, ""ue2"": {""delivered_bps"": 2077248.09771578, ""delivery_ratio"": 1.0, ""offered_bps"": 2077248.09771578}, ""ue3"": {""delivered_bps"": 127989.6456407742, ""delivery_ratio"": 1.0, ""jitter_ms"": 10.796956946308729, ""loss_percent"": 0.0, ""offered_bps"": 127989.6456407742, ""rtt_p95_ms"": 38.160438}}"
1785746470.258258,fair-base8-w3-r01-u1-015-u2-025,1,0.15,0.25,LIGHT_85,0.85,1,3.808,3.808,1.0,0.0,1.0,0.952,1.428,2.38,1.0,0.0,10.820025222972973,37.350794,1,"{""ue1"": {""delivered_bps"": 1428000.0, ""delivery_ratio"": 1.0, ""offered_bps"": 1428000.0}, ""ue2"": {""delivered_bps"": 2380000.0, ""delivery_ratio"": 1.0, ""offered_bps"": 2380000.0}, ""ue3"": {""delivered_bps"": 125431.26609164961, ""delivery_ratio"": 1.0, ""jitter_ms"": 10.820025222972973, ""loss_percent"": 0.0, ""offered_bps"": 127991.08784862206, ""rtt_p95_ms"": 37.350794}}"
1785746471.3772705,fair-base8-w3-r01-u1-015-u2-025,1,0.15,0.25,LIGHT_85,0.85,2,3.106700815038629,3.106700815038629,1.0,0.0,1.0,0.2507008150386286,1.428,1.6787008150386287,1.0,0.0,10.719176328859056,35.12566,1,"{""ue1"": {""delivered_bps"": 1428000.0, ""delivery_ratio"": 1.0, ""offered_bps"": 1428000.0}, ""ue2"": {""delivered_bps"": 1678700.8150386286, ""delivery_ratio"": 1.0, ""offered_bps"": 1678700.8150386286}, ""ue3"": {""delivered_bps"": 130549.57757338248, ""delivery_ratio"": 1.0, ""jitter_ms"": 10.719176328859056, ""loss_percent"": 0.0, ""offered_bps"": 127989.78193468871, ""rtt_p95_ms"": 35.12566}}"
1785746476.5543118,fair-base8-w3-r01-u1-015-u2-025,1,0.15,0.25,STRONG_40,0.4,0,2.032151564086142,2.032151564086142,1.0,0.0,1.0,0.07709453094187868,1.0546230475140104,0.9775285165721318,1.0,0.0,10.63588206081081,35.09366,1,"{""ue1"": {""delivered_bps"": 1054623.0475140105, ""delivery_ratio"": 1.0, ""offered_bps"": 1054623.0475140105}, ""ue2"": {""delivered_bps"": 977528.5165721318, ""delivery_ratio"": 1.0, ""offered_bps"": 977528.5165721318}, ""ue3"": {""delivered_bps"": 125430.62506263396, ""delivery_ratio"": 1.0, ""jitter_ms"": 10.63588206081081, ""loss_percent"": 0.0, ""offered_bps"": 127990.4337373816, ""rtt_p95_ms"": 35.09366}}"
1785746477.6903012,fair-base8-w3-r01-u1-015-u2-025,1,0.15,0.25,STRONG_40,0.4,1,2.24,2.24,1.0,0.0,1.0,0.0,1.12,1.12,1.0,0.0,10.793163040268452,36.645991,1,"{""ue1"": {""delivered_bps"": 1120000.0, ""delivery_ratio"": 1.0, ""offered_bps"": 1120000.0}, ""ue2"": {""delivered_bps"": 1120000.0, ""delivery_ratio"": 1.0, ""offered_bps"": 1120000.0}, ""ue3"": {""delivered_bps"": 127990.93670502014, ""delivery_ratio"": 1.0, ""jitter_ms"": 10.793163040268452, ""loss_percent"": 0.0, ""offered_bps"": 127990.93670502014, ""rtt_p95_ms"": 36.645991}}"
1785746478.8233755,fair-base8-w3-r01-u1-015-u2-025,1,0.15,0.25,STRONG_40,0.4,2,2.24,2.24,1.0,0.0,1.0,0.0,1.12,1.12,1.0,0.0,11.225220666666672,37.698735,1,"{""ue1"": {""delivered_bps"": 1120000.0, ""delivery_ratio"": 1.0, ""offered_bps"": 1120000.0}, ""ue2"": {""delivered_bps"": 1120000.0, ""delivery_ratio"": 1.0, ""offered_bps"": 1120000.0}, ""ue3"": {""delivered_bps"": 127991.07850689566, ""delivery_ratio"": 1.0, ""jitter_ms"": 11.225220666666672, ""loss_percent"": 0.0, ""offered_bps"": 127991.07850689566, ""rtt_p95_ms"": 37.698735}}"
1785746484.0087264,fair-base8-w3-r01-u1-015-u2-025,1,0.15,0.25,MEDIUM_70,0.7,0,2.818007770191462,2.818007770191462,1.0,0.0,1.0,0.6033420378109997,1.1073328661902309,1.7106749040012306,1.0,0.0,10.59920910738255,37.807422,1,"{""ue1"": {""delivered_bps"": 1107332.866190231, ""delivery_ratio"": 1.0, ""offered_bps"": 1107332.866190231}, ""ue2"": {""delivered_bps"": 1710674.9040012306, ""delivery_ratio"": 1.0, ""offered_bps"": 1710674.9040012306}, ""ue3"": {""delivered_bps"": 127989.71576923113, ""delivery_ratio"": 1.0, ""jitter_ms"": 10.59920910738255, ""loss_percent"": 0.0, ""offered_bps"": 127989.71576923113, ""rtt_p95_ms"": 37.807422}}"
1785746485.1203363,fair-base8-w3-r01-u1-015-u2-025,1,0.15,0.25,MEDIUM_70,0.7,1,3.136,3.136,1.0,0.0,1.0,0.7839999999999998,1.176,1.9599999999999997,1.0,0.0,11.002644154362422,38.486088,1,"{""ue1"": {""delivered_bps"": 1176000.0, ""delivery_ratio"": 1.0, ""offered_bps"": 1176000.0}, ""ue2"": {""delivered_bps"": 1959999.9999999998, ""delivery_ratio"": 1.0, ""offered_bps"": 1959999.9999999998}, ""ue3"": {""delivered_bps"": 127989.73215787672, ""delivery_ratio"": 1.0, ""jitter_ms"": 11.002644154362422, ""loss_percent"": 0.0, ""offered_bps"": 127989.73215787672, ""rtt_p95_ms"": 38.486088}}"
1785746486.2229307,fair-base8-w3-r01-u1-015-u2-025,1,0.15,0.25,MEDIUM_70,0.7,2,3.136,3.136,1.0,0.0,1.0,0.7839999999999998,1.176,1.9599999999999997,1.0,0.0,10.782688389261741,38.184135,1,"{""ue1"": {""delivered_bps"": 1176000.0, ""delivery_ratio"": 1.0, ""offered_bps"": 1176000.0}, ""ue2"": {""delivered_bps"": 1959999.9999999998, ""delivery_ratio"": 1.0, ""offered_bps"": 1959999.9999999998}, ""ue3"": {""delivered_bps"": 127989.73291771402, ""delivery_ratio"": 1.0, ""jitter_ms"": 10.782688389261741, ""loss_percent"": 0.0, ""offered_bps"": 127989.73291771402, ""rtt_p95_ms"": 38.184135}}"
1785746491.3405116,fair-base8-w3-r01-u1-100-u2-075,1,1.0,0.75,STRONG_40,0.4,0,7.151056957758945,7.151056957758945,1.0,0.0,1.0,1.2858858583261525,4.218471408042548,2.932585549716396,1.0,0.0,10.915582805369132,40.649917,1,"{""ue1"": {""delivered_bps"": 4218471.408042548, ""delivery_ratio"": 1.0, ""offered_bps"": 4218471.408042548}, ""ue2"": {""delivered_bps"": 2932585.549716396, ""delivery_ratio"": 1.0, ""offered_bps"": 2932585.549716396}, ""ue3"": {""delivered_bps"": 127990.55007581315, ""delivery_ratio"": 1.0, ""jitter_ms"": 10.915582805369132, ""loss_percent"": 0.0, ""offered_bps"": 127990.55007581315, ""rtt_p95_ms"": 40.649917}}"
1785746492.4525692,fair-base8-w3-r01-u1-100-u2-075,1,1.0,0.75,STRONG_40,0.4,1,7.84,7.84,1.0,0.0,1.0,1.1199999999999994,4.48,3.3600000000000003,1.0,0.0,10.27311918243243,37.997984,1,"{""ue1"": {""delivered_bps"": 4480000.0, ""delivery_ratio"": 1.0, ""offered_bps"": 4480000.0}, ""ue2"": {""delivered_bps"": 3360000.0000000005, ""delivery_ratio"": 1.0, ""offered_bps"": 3360000.0000000005}, ""ue3"": {""delivered_bps"": 125431.20112406871, ""delivery_ratio"": 1.0, ""jitter_ms"": 10.27311918243243, ""loss_percent"": 0.0, ""offered_bps"": 127991.02155517215, ""rtt_p95_ms"": 37.997984}}"
