timestamp,scenario_id,policy,sample_index,video_ue_count,active_voice_count,video_base_demand_mbps,video_offered_mbps,video_delivered_mbps,video_delivery_ratio,voice_delivery_ratio,voice_loss_percent,voice_jitter_ms,voice_rtt_p95_ms,ue9_active,ue10_active,sla_ok,ue_metrics
1785385293.355838,round-1-ue10-1785385254,STRONG_40,4,8.0,1.0,8.32569900259264,3.330279601037056,3.4483797929790363,1.0,1.0,0.0,12.15537974,55.394502,0.0,1.0,1,"{""ue1"": {""delivered_bps"": 475640.7989981803, ""delivery_ratio"": 1.0, ""offered_bps"": 428479.63869614736}, ""ue10"": {""delivered_bps"": 97913.22006770536, ""delivery_ratio"": 1.0, ""jitter_ms"": 12.15537974, ""loss_percent"": 0.0, ""offered_bps"": 95993.35300755428, ""rtt_p95_ms"": 55.394502}, ""ue2"": {""delivered_bps"": 365194.471109172, ""delivery_ratio"": 0.9186757401397577, ""offered_bps"": 397522.71139065357}, ""ue3"": {""delivered_bps"": 284251.6965487645, ""delivery_ratio"": 1.0, ""offered_bps"": 274967.54180707666}, ""ue4"": {""delivered_bps"": 535271.8962084271, ""delivery_ratio"": 1.0, ""offered_bps"": 533396.6424903815}, ""ue5"": {""delivered_bps"": 556583.5735585878, ""delivery_ratio"": 1.0, ""offered_bps"": 527988.5598684201}, ""ue6"": {""delivered_bps"": 475640.7989981803, ""delivery_ratio"": 1.0, ""offered_bps"": 411330.5920551417}, ""ue7"": {""delivered_bps"": 322571.1164088507, ""delivery_ratio"": 1.0, ""offered_bps"": 321540.96403674263}, ""ue8"": {""delivered_bps"": 433225.44114887406, ""delivery_ratio"": 0.9957993399637677, ""offered_bps"": 435052.95069249294}}"
1785385294.397345,round-1-ue10-1785385254,STRONG_40,5,8.0,1.0,7.784389751916463,3.1137559007665856,3.4483797929790363,1.0,1.0,0.0,12.41281126,57.979609,0.0,1.0,1,"{""ue1"": {""delivered_bps"": 475640.7989981803, ""delivery_ratio"": 1.0, ""offered_bps"": 370257.15084834764}, ""ue10"": {""delivered_bps"": 95993.67844965014, ""delivery_ratio"": 1.0, ""jitter_ms"": 12.41281126, ""loss_percent"": 0.0, ""offered_bps"": 95993.67844965014, ""rtt_p95_ms"": 57.979609}, ""ue2"": {""delivered_bps"": 365194.471109172, ""delivery_ratio"": 1.0, ""offered_bps"": 352414.4176112916}, ""ue3"": {""delivered_bps"": 284251.6965487645, ""delivery_ratio"": 0.9284002279856327, ""offered_bps"": 306173.6608633872}, ""ue4"": {""delivered_bps"": 535271.8962084271, ""delivery_ratio"": 1.0, ""offered_bps"": 496076.7951459107}, ""ue5"": {""delivered_bps"": 556583.5735585878, ""delivery_ratio"": 1.0, ""offered_bps"": 502630.2427338314}, ""ue6"": {""delivered_bps"": 475640.7989981803, ""delivery_ratio"": 1.0, ""offered_bps"": 360454.54236134706}, ""ue7"": {""delivered_bps"": 322571.1164088507, ""delivery_ratio"": 0.8980050496535059, ""offered_bps"": 359208.57742761506}, ""ue8"": {""delivered_bps"": 433225.44114887406, ""delivery_ratio"": 1.0, ""offered_bps"": 366540.513774855}}"
1785385302.4706364,round-1-ue9-ue10-1785385295,EQUAL_100,0,8.0,2.0,8.872261331564394,8.872261331564394,9.186289029879445,1.0,1.0,0.0,17.543710640000004,120.388705,1.0,1.0,0,"{""ue1"": {""delivered_bps"": 969184.7315122845, ""delivery_ratio"": 0.8472036558322603, ""offered_bps"": 1143980.8183549382}, ""ue10"": {""delivered_bps"": 95993.51950526061, ""delivery_ratio"": 1.0, ""jitter_ms"": 12.001086560000003, ""loss_percent"": 0.0, ""offered_bps"": 95993.51950526061, ""rtt_p95_ms"": 87.017978}, ""ue2"": {""delivered_bps"": 1186212.6010071724, ""delivery_ratio"": 0.9116654745416712, ""offered_bps"": 1301148.9785806865}, ""ue3"": {""delivered_bps"": 1398936.0764230124, ""delivery_ratio"": 1.0, ""offered_bps"": 1278203.638036177}, ""ue4"": {""delivered_bps"": 1139488.323271784, ""delivery_ratio"": 0.8958173333623212, ""offered_bps"": 1272009.6841561203}, ""ue5"": {""delivered_bps"": 692927.4394018007, ""delivery_ratio"": 1.0, ""offered_bps"": 661083.3088996096}, ""ue6"": {""delivered_bps"": 1044087.5890737067, ""delivery_ratio"": 1.0, ""offered_bps"": 917736.9990064425}, ""ue7"": {""delivered_bps"": 1403240.4705020601, ""delivery_ratio"": 1.0, ""offered_bps"": 1302421.8146895429}, ""ue8"": {""delivered_bps"": 1352211.798687624, ""delivery_ratio"": 1.0, ""offered_bps"": 995676.089840876}, ""ue9"": {""delivered_bps"": 97913.41337494107, ""delivery_ratio"": 1.0, ""jitter_ms"": 17.543710640000004, ""loss_percent"": 0.0, ""offered_bps"": 95993.54252445203, ""rtt_p95_ms"": 120.388705}}"
1785385303.504204,round-1-ue9-ue10-1785385295,EQUAL_100,1,8.0,2.0,8.896230505163174,8.896230505163174,9.259334349382705,1.0,1.0,0.0,17.525285932885915,179.612438,1.0,1.0,0,"{""ue1"": {""delivered_bps"": 1254137.9435636122, ""delivery_ratio"": 0.9943247725635735, ""offered_bps"": 1261296.0857147176}, ""ue10"": {""delivered_bps"": 95993.21775373531, ""delivery_ratio"": 1.0, ""jitter_ms"": 14.271810520000002, ""loss_percent"": 0.0, ""offered_bps"": 95993.21775373531, ""rtt_p95_ms"": 179.612438}, ""ue2"": {""delivered_bps"": 1181801.8314628373, ""delivery_ratio"": 1.0, ""offered_bps"": 963383.0855015339}, ""ue3"": {""delivered_bps"": 1279753.983261321, ""delivery_ratio"": 1.0, ""offered_bps"": 1182686.6011469953}, ""ue4"": {""delivered_bps"": 1101065.7063443877, ""delivery_ratio"": 1.0, ""offered_bps"": 843996.605312291}, ""ue5"": {""delivered_bps"": 713969.1064527492, ""delivery_ratio"": 1.0, ""offered_bps"": 707823.0540167212}, ""ue6"": {""delivered_bps"": 1182009.8317851797, ""delivery_ratio"": 0.8755628383593923, ""offered_bps"": 1350000.0}, ""ue7"": {""delivered_bps"": 1322170.0489943787, ""delivery_ratio"": 1.0, ""offered_bps"": 1237045.0734709145}, ""ue8"": {""delivered_bps"": 1224425.8975182376, ""delivery_ratio"": 0.9069821463098057, ""offered_bps"": 1350000.0}, ""ue9"": {""delivered_bps"": 95993.3985988151, ""delivery_ratio"": 1.0, ""jitter_ms"": 17.525285932885915, ""loss_percent"": 0.0, ""offered_bps"": 95993.3985988151, ""rtt_p95_ms"": 117.506848}}"
1785385304.5438607,round-1-ue9-ue10-1785385295,EQUAL_100,2,8.0,2.0,8.386335878143825,8.386335878143825,9.259334349382705,1.0,1.0,0.0,16.12217017218543,179.612438,1.0,1.0,0,"{""ue1"": {""delivered_bps"": 1254137.9435636122, ""delivery_ratio"": 0.9405320648891282, ""offered_bps"": 1333434.5424060076}, ""ue10"": {""delivered_bps"": 95993.66070470765, ""delivery_ratio"": 1.0, ""jitter_ms"": 15.974125597315437, ""loss_percent"": 0.0, ""offered_bps"": 95993.66070470765, ""rtt_p95_ms"": 179.612438}, ""ue2"": {""delivered_bps"": 1181801.8314628373, ""delivery_ratio"": 1.0, ""offered_bps"": 980750.1815987545}, ""ue3"": {""delivered_bps"": 1279753.983261321, ""delivery_ratio"": 1.0, ""offered_bps"": 1062478.100102195}, ""ue4"": {""delivered_bps"": 1101065.7063443877, ""delivery_ratio"": 1.0, ""offered_bps"": 954014.5939000996}, ""ue5"": {""delivered_bps"": 713969.1064527492, ""delivery_ratio"": 0.9080742026655965, ""offered_bps"": 786245.3358513395}, ""ue6"": {""delivered_bps"": 1182009.8317851797, ""delivery_ratio"": 1.0, ""offered_bps"": 823031.0642675033}, ""ue7"": {""delivered_bps"": 1322170.0489943787, ""delivery_ratio"": 1.0, ""offered_bps"": 1150593.0573102979}, ""ue8"": {""delivered_bps"": 1224425.8975182376, ""delivery_ratio"": 0.9449269093654351, ""offered_bps"": 1295789.0027076271}, ""ue9"": {""delivered_bps"": 97913.00031842577, ""delivery_ratio"": 1.0, ""jitter_ms"": 16.12217017218543, ""loss_percent"": 0.0, ""offered_bps"": 95993.13756708408, ""rtt_p95_ms"": 115.848512}}"
1785385305.5875185,round-1-ue9-ue10-1785385295,EQUAL_100,3,8.0,2.0,8.951057964111422,8.951057964111422,9.025726886296,1.0,1.0,0.0,14.976388540540539,179.612438,1.0,1.0,0,"{""ue1"": {""delivered_bps"": 1398840.683941609, ""delivery_ratio"": 1.0, ""offered_bps"": 1347884.345319273}, ""ue10"": {""delivered_bps"": 94074.00558938419, ""delivery_ratio"": 1.0, ""jitter_ms"": 14.976388540540539, ""loss_percent"": 0.0, ""offered_bps"": 95993.88325447367, ""rtt_p95_ms"": 179.612438}, ""ue2"": {""delivered_bps"": 1216052.4130898672, ""delivery_ratio"": 0.9007795652517535, ""offered_bps"": 1350000.0}, ""ue3"": {""delivered_bps"": 1041456.333648848, ""delivery_ratio"": 1.0, ""offered_bps"": 933828.7984149475}, ""ue4"": {""delivered_bps"": 1041664.3385088858, ""delivery_ratio"": 0.9905306715391518, ""offered_bps"": 1051622.4973531403}, ""ue5"": {""delivered_bps"": 871368.3595398032, ""delivery_ratio"": 0.9814590891205979, ""offered_bps"": 887829.5276887827}, ""ue6"": {""delivered_bps"": 1088177.4252881238, ""delivery_ratio"": 0.857666215177904, ""offered_bps"": 1268765.6410278506}, ""ue7"": {""delivered_bps"": 1143714.7229182352, ""delivery_ratio"": 1.0, ""offered_bps"": 1050773.1773917563}, ""ue8"": {""delivered_bps"": 1224452.6093606276, ""delivery_ratio"": 1.0, ""offered_bps"": 1060353.9769156727}, ""ue9"": {""delivered_bps"": 94073.50517707664, ""delivery_ratio"": 1.0, ""jitter_ms"": 14.810073295302015, ""loss_percent"": 0.0, ""offered_bps"": 95993.37262967005, ""rtt_p95_ms"": 114.502748}}"
1785385306.6253788,round-1-ue9-ue10-1785385295,EQUAL_100,4,8.0,2.0,8.330312926450759,8.330312926450759,9.025726886296,1.0,1.0,0.0,14.510474885135139,126.901645,1.0,1.0,0,"{""ue1"": {""delivered_bps"": 1398840.683941609, ""delivery_ratio"": 1.0, ""offered_bps"": 1302179.326316681}, ""ue10"": {""delivered_bps"": 97913.6602986901, ""delivery_ratio"": 1.0, ""jitter_ms"": 14.3246889261745, ""loss_percent"": 0.0, ""offered_bps"": 95993.78460655891, ""rtt_p95_ms"": 126.855328}, ""ue2"": {""delivered_bps"": 1216052.4130898672, ""delivery_ratio"": 1.0, ""offered_bps"": 1155061.3750884286}, ""ue3"": {""delivered_bps"": 1041456.333648848, ""delivery_ratio"": 1.0, ""offered_bps"": 814111.7542534155}, ""ue4"": {""delivered_bps"": 1041664.3385088858, ""delivery_ratio"": 0.7716032137102858, ""offered_bps"": 1350000.0}, ""ue5"": {""delivered_bps"": 871368.3595398032, ""delivery_ratio"": 0.8699977609314823, ""offered_bps"": 1001575.4047537473}, ""ue6"": {""delivered_bps"": 1088177.4252881238, ""delivery_ratio"": 1.0, ""offered_bps"": 880248.1914127131}, ""ue7"": {""delivered_bps"": 1143714.7229182352, ""delivery_ratio"": 1.0, ""offered_bps"": 946415.8347313709}, ""ue8"": {""delivered_bps"": 1224452.6093606276, ""delivery_ratio"": 1.0, ""offered_bps"": 880721.0398944023}, ""ue9"": {""delivered_bps"": 95993.39658743503, ""delivery_ratio"": 1.0, ""jitter_ms"": 14.510474885135139, ""loss_percent"": 0.0, ""offered_bps"": 95993.39658743503, ""rtt_p95_ms"": 126.901645}}"
1785385307.664601,round-1-ue9-ue10-1785385295,EQUAL_100,5,8.0,2.0,8.499141065267466,8.499141065267466,8.766057469250189,1.0,0.98,2.0,14.657254448275863,127.026563,1.0,1.0,0,"{""ue1"": {""delivered_bps"": 1305185.8279856974, ""delivery_ratio"": 1.0, ""offered_bps"": 1204203.7912640134}, ""ue10"": {""delivered_bps"": 97913.30910747642, ""delivery_ratio"": 1.0, ""jitter_ms"": 12.138598302013422, ""loss_percent"": 0.0, ""offered_bps"": 95993.44030144748, ""rtt_p95_ms"": 121.97071}, ""ue2"": {""delivered_bps"": 1300881.742813266, ""delivery_ratio"": 0.9678847469597694, ""offered_bps"": 1344046.1241893482}, ""ue3"": {""delivered_bps"": 799027.8117552699, ""delivery_ratio"": 1.0, ""offered_bps"": 719511.0902692529}, ""ue4"": {""delivered_bps"": 1254160.8182649412, ""delivery_ratio"": 1.0, ""offered_bps"": 1058235.3975741582}, ""ue5"": {""delivered_bps"": 1101085.7891026724, ""delivery_ratio"": 0.9873814143337847, ""offered_bps"": 1115157.499541965}, ""ue6"": {""delivered_bps"": 965019.0965139891, ""delivery_ratio"": 0.9872573312356034, ""offered_bps"": 977474.7332655591}, ""ue7"": {""delivered_bps"": 935306.5085392497, ""delivery_ratio"": 1.0, ""offered_bps"": 846816.547972248}, ""ue8"": {""delivered_bps"": 1105389.8742751037, ""delivery_ratio"": 0.8959986744934574, ""offered_bps"": 1233695.8811909216}, ""ue9"": {""delivered_bps"": 88314.01462886896, ""delivery_ratio"": 0.98, ""jitter_ms"": 14.657254448275863, ""loss_percent"": 2.0, ""offered_bps"": 95993.49416181409, ""rtt_p95_ms"": 127.026563}}"
1785385311.7096229,round-1-ue9-ue10-1785385295,LIGHT_85,0,8.0,2.0,7.8066678960900715,6.635667711676562,6.818131726418353,1.0,1.0,0.0,14.378178060810802,116.025282,1.0,1.0,1,"{""ue1"": {""delivered_bps"": 658599.01719487, ""delivery_ratio"": 1.0, ""offered_bps"": 591521.6165259536}, ""ue10"": {""delivered_bps"": 95993.04397146328, ""delivery_ratio"": 1.0, ""jitter_ms"": 13.521955642384102, ""loss_percent"": 0.0, ""offered_bps"": 95993.04397146328, ""rtt_p95_ms"": 116.025282}, ""ue2"": {""delivered_bps"": 939321.5486039673, ""delivery_ratio"": 0.8185808702431088, ""offered_bps"": 1147500.0}, ""ue3"": {""delivered_bps"": 641592.0754900686, ""delivery_ratio"": 0.8621897626899043, ""offered_bps"": 744142.5348039351}, ""ue4"": {""delivered_bps"": 1076645.0033431358, ""delivery_ratio"": 1.0, ""offered_bps"": 704648.2317709929}, ""ue5"": {""delivered_bps"": 1190333.9287940466, ""delivery_ratio"": 1.0, ""offered_bps"": 1146365.2345797624}, ""ue6"": {""delivered_bps"": 973335.43201357, ""delivery_ratio"": 0.8498494510030423, ""offered_bps"": 1145303.360336095}, ""ue7"": {""delivered_bps"": 581963.7859944953, ""delivery_ratio"": 1.0, ""offered_bps"": 573536.1019722389}, ""ue8"": {""delivered_bps"": 756340.9349841998, ""delivery_ratio"": 1.0, ""offered_bps"": 582650.631687583}, ""ue9"": {""delivered_bps"": 94073.58551251728, ""delivery_ratio"": 1.0, ""jitter_ms"": 14.378178060810802, ""loss_percent"": 0.0, ""offered_bps"": 95993.45460460948, ""rtt_p95_ms"": 108.88787}}"
1785385312.7532985,round-1-ue9-ue10-1785385295,LIGHT_85,1,8.0,2.0,7.569866060351882,6.434386151299099,6.818131726418353,1.0,1.0,0.0,14.326289686666675,108.88787,1.0,1.0,1,"{""ue1"": {""delivered_bps"": 658599.01719487, ""delivery_ratio"": 1.0, ""offered_bps"": 567598.061143015}, ""ue10"": {""delivered_bps"": 94073.73856198619, ""delivery_ratio"": 1.0, ""jitter_ms"": 12.216554999999996, ""loss_percent"": 0.0, ""offered_bps"": 95993.61077753693, ""rtt_p95_ms"": 78.481896}, ""ue2"": {""delivered_bps"": 939321.5486039673, ""delivery_ratio"": 1.0, ""offered_bps"": 930766.5825241396}, ""ue3"": {""delivered_bps"": 641592.0754900686, ""delivery_ratio"": 0.7532861003682214, ""offered_bps"": 851724.2986117034}, ""ue4"": {""delivered_bps"": 1076645.0033431358, ""delivery_ratio"": 1.0, ""offered_bps"": 679672.1231564126}, ""ue5"": {""delivered_bps"": 1190333.9287940466, ""delivery_ratio"": 1.0, ""offered_bps"": 1121874.2366889508}, ""ue6"": {""delivered_bps"": 973335.43201357, ""delivery_ratio"": 1.0, ""offered_bps"": 632924.6129288117}, ""ue7"": {""delivered_bps"": 581963.7859944953, ""delivery_ratio"": 0.9413581076112593, ""offered_bps"": 618217.2132890595}, ""ue8"": {""delivered_bps"": 756340.9349841998, ""delivery_ratio"": 0.7331662656615991, ""offered_bps"": 1031609.0229570072}, ""ue9"": {""delivered_bps"": 97916.85364193955, ""delivery_ratio"": 1.0, ""jitter_ms"": 14.326289686666675, ""loss_percent"": 0.0, ""offered_bps"": 95996.91533523485, ""rtt_p95_ms"": 108.88787}}"
1785385313.7949252,round-1-ue9-ue10-1785385295,LIGHT_85,2,8.0,2.0,8.1937497423032,6.964687280957719,7.028529452648955,1.0,0.98,2.0,14.707171034482759,107.339232,1.0,1.0,1,"{""ue1"": {""delivered_bps"": 586488.3654894585, ""delivery_ratio"": 0.9307832840065594, ""offered_bps"": 630101.9534481943}, ""ue10"": {""delivered_bps"": 97912.65455724092, ""delivery_ratio"": 1.0, ""jitter_ms"": 13.851826583892617, ""loss_percent"": 0.0, ""offered_bps"": 95992.79858553031, ""rtt_p95_ms"": 107.339232}, ""ue2"": {""delivered_bps"": 1067383.5372414237, ""delivery_ratio"": 1.0, ""offered_bps"": 766491.5859189829}, ""ue3"": {""delivered_bps"": 833498.014182019, ""delivery_ratio"": 0.8689770723404397, ""offered_bps"": 959171.4680539684}, ""ue4"": {""delivered_bps"": 722803.216730418, ""delivery_ratio"": 0.9710347888203648, ""offered_bps"": 744363.8735214584}, ""ue5"": {""delivered_bps"": 1139742.2835676393, ""delivery_ratio"": 1.0, ""offered_bps"": 1067919.7694425662}, ""ue6"": {""delivered_bps"": 926967.3967401033, ""delivery_ratio"": 0.8078147248279767, ""offered_bps"": 1147500.0}, ""ue7"": {""delivered_bps"": 620515.0619481036, ""delivery_ratio"": 0.9077827368021065, ""offered_bps"": 683550.1897007034}, ""ue8"": {""delivered_bps"": 1131131.5767497884, ""delivery_ratio"": 1.0, ""offered_bps"": 965588.4408718464}, ""ue9"": {""delivered_bps"": 88313.88706975455, ""delivery_ratio"": 0.98, ""jitter_ms"": 14.707171034482759, ""loss_percent"": 2.0, ""offered_bps"": 95993.35551060276, ""rtt_p95_ms"": 102.40974}}"
1785385314.833734,round-1-ue9-ue10-1785385295,LIGHT_85,3,8.0,2.0,8.260067457216387,7.021057338633927,7.028529452648955,1.0,1.0,0.0,15.601431331081075,115.7491,1.0,1.0,1,"{""ue1"": {""delivered_bps"": 586488.3654894585, ""delivery_ratio"": 0.8027637870135793, ""offered_bps"": 730586.4750966124}, ""ue10"": {""delivered_bps"": 95993.27223961323, ""delivery_ratio"": 1.0, ""jitter_ms"": 13.67640222818792, ""loss_percent"": 0.0, ""offered_bps"": 95993.27223961323, ""rtt_p95_ms"": 110.270535}, ""ue2"": {""delivered_bps"": 1067383.5372414237, ""delivery_ratio"": 1.0, ""offered_bps"": 1015168.0234404892}, ""ue3"": {""delivered_bps"": 833498.014182019, ""delivery_ratio"": 0.8689770723404397, ""offered_bps"": 959171.4680539684}, ""ue4"": {""delivered_bps"": 722803.216730418, ""delivery_ratio"": 0.9433706573674797, ""offered_bps"": 766192.1759867267}, ""ue5"": {""delivered_bps"": 1139742.2835676393, ""delivery_ratio"": 1.0, ""offered_bps"": 897542.5965905075}, ""ue6"": {""delivered_bps"": 926967.3967401033, ""delivery_ratio"": 0.9051660559187625, ""offered_bps"": 1024085.4599869102}, ""ue7"": {""delivered_bps"": 620515.0619481036, ""delivery_ratio"": 0.8126385671331802, ""offered_bps"": 763580.621255956}, ""ue8"": {""delivered_bps"": 1131131.5767497884, ""delivery_ratio"": 1.0, ""offered_bps"": 864730.5182227571}, ""ue9"": {""delivered_bps"": 99833.08308364551, ""delivery_ratio"": 1.0, ""jitter_ms"": 15.601431331081075, ""loss_percent"": 0.0, ""offered_bps"": 95993.34911888992, ""rtt_p95_ms"": 115.7491}}"
1785385315.8792198,round-1-ue9-ue10-1785385295,LIGHT_85,4,8.0,2.0,8.133071186393485,6.913110508434462,7.200247797996867,1.0,1.0,0.0,15.615940891891881,115.7491,1.0,1.0,1,"{""ue1"": {""delivered_bps"": 712888.9310270183, ""delivery_ratio"": 0.836946527493044, ""offered_bps"": 851773.5692892798}, ""ue10"": {""delivered_bps"": 95994.77386614447, ""delivery_ratio"": 1.0, ""jitter_ms"": 13.989594446666663, ""loss_percent"": 0.0, ""offered_bps"": 95994.77386614447, ""rtt_p95_ms"": 110.270535}, ""ue2"": {""delivered_bps"": 930908.0895659877, ""delivery_ratio"": 0.9333716635962694, ""offered_bps"": 997360.5647928183}, ""ue3"": {""delivered_bps"": 1050390.8598064, ""delivery_ratio"": 0.9987303155316978, ""offered_bps"": 1051726.2202531616}, ""ue4"": {""delivered_bps"": 791442.862922767, ""delivery_ratio"": 0.9300904927824474, ""offered_bps"": 850931.0320494688}, ""ue5"": {""delivered_bps"": 986027.8316971136, ""delivery_ratio"": 1.0, ""offered_bps"": 799601.6147755679}, ""ue6"": {""delivered_bps"": 1020041.2042450487, ""delivery_ratio"": 1.0, ""offered_bps"": 764772.6596560853}, ""ue7"": {""delivered_bps"": 752229.8920314269, ""delivery_ratio"": 0.8835847481837367, ""offered_bps"": 851338.701327385}, ""ue8"": {""delivered_bps"": 956318.1267011043, ""delivery_ratio"": 1.0, ""offered_bps"": 745606.1462906953}, ""ue9"": {""delivered_bps"": 97913.56396363025, ""delivery_ratio"": 1.0, ""jitter_ms"": 15.615940891891881, ""loss_percent"": 0.0, ""offered_bps"": 95993.69016042181, ""rtt_p95_ms"": 115.7491}}"
1785385316.9174733,round-1-ue9-ue10-1785385295,LIGHT_85,5,8.0,2.0,8.359490659748575,7.10556706078629,7.200247797996867,1.0,1.0,0.0,15.152033690789477,118.38921,1.0,1.0,1,"{""ue1"": {""delivered_bps"": 712888.9310270183, ""delivery_ratio"": 0.7328502455815921, ""offered_bps"": 972762.0824651121}, ""ue10"": {""delivered_bps"": 95993.61542608062, ""delivery_ratio"": 1.0, ""jitter_ms"": 13.797144127516777, ""loss_percent"": 0.0, ""offered_bps"": 95993.61542608062, ""rtt_p95_ms"": 88.546314}, ""ue2"": {""delivered_bps"": 930908.0895659877, ""delivery_ratio"": 1.0, ""offered_bps"": 716496.9939388627}, ""ue3"": {""delivered_bps"": 1050390.8598064, ""delivery_ratio"": 0.9162581224085493, ""offered_bps"": 1146391.8672232435}, ""ue4"": {""delivered_bps"": 791442.862922767, ""delivery_ratio"": 0.9955838394822102, ""offered_bps"": 794953.505205936}, ""ue5"": {""delivered_bps"": 986027.8316971136, ""delivery_ratio"": 1.0, ""offered_bps"": 707102.6959948569}, ""ue6"": {""delivered_bps"": 1020041.2042450487, ""delivery_ratio"": 0.9270969296681847, ""offered_bps"": 1100253.0281382008}, ""ue7"": {""delivered_bps"": 752229.8920314269, ""delivery_ratio"": 0.8011052382533459, ""offered_bps"": 938990.105309407}, ""ue8"": {""delivered_bps"": 956318.1267011043, ""delivery_ratio"": 1.0, ""offered_bps"": 728616.7825106705}, ""ue9"": {""delivered_bps"": 95993.74522790557, ""delivery_ratio"": 1.0, ""jitter_ms"": 15.152033690789477, ""loss_percent"": 0.0, ""offered_bps"": 95993.74522790557, ""rtt_p95_ms"": 118.38921}}"
1785385320.9590392,round-1-ue9-ue10-1785385295,MEDIUM_70,0,8.0,2.0,8.662409694409032,6.063686786086321,6.4833693345877474,1.0,1.0,0.0,15.910728476510064,116.339764,1.0,1.0,1,"{""ue1"": {""delivered_bps"": 965255.6798601925, ""delivery_ratio"": 1.0, ""offered_bps"": 911367.4011957787}, ""ue10"": {""delivered_bps"": 95991.87480143351, ""delivery_ratio"": 1.0, ""jitter_ms"": 13.159042907894733, ""loss_percent"": 0.0, ""offered_bps"": 95991.87480143351, ""rtt_p95_ms"": 96.076715}, ""ue2"": {""delivered_bps"": 977963.0458259374, ""delivery_ratio"": 1.0, ""offered_bps"": 945000.0}, ""ue3"": {""delivered_bps"": 820541.347487702, ""delivery_ratio"": 1.0, ""offered_bps"": 743508.2463819601}, ""ue4"": {""delivered_bps"": 948243.1735357757, ""delivery_ratio"": 1.0, ""offered_bps"": 911265.5347063548}, ""ue5"": {""delivered_bps"": 480079.164829284, ""delivery_ratio"": 1.0, ""offered_bps"": 462811.0623887427}, ""ue6"": {""delivered_bps"": 675827.0151152117, ""delivery_ratio"": 0.9899114522960479, ""offered_bps"": 682714.614067416}, ""ue7"": {""delivered_bps"": 973657.9054672656, ""delivery_ratio"": 1.0, ""offered_bps"": 944398.9029558022}, ""ue8"": {""delivered_bps"": 641802.0024663783, ""delivery_ratio"": 1.0, ""offered_bps"": 462621.0243902662}, ""ue9"": {""delivered_bps"": 95992.69028536184, ""delivery_ratio"": 1.0, ""jitter_ms"": 15.910728476510064, ""loss_percent"": 0.0, ""offered_bps"": 95992.69028536184, ""rtt_p95_ms"": 116.339764}}"
1785385322.0014954,round-1-ue9-ue10-1785385295,MEDIUM_70,1,8.0,2.0,8.681889553547045,6.077322687482932,6.4833693345877474,1.0,1.0,0.0,13.558599718120806,93.637307,1.0,1.0,1,"{""ue1"": {""delivered_bps"": 965255.6798601925, ""delivery_ratio"": 1.0, ""offered_bps"": 842686.5357326763}, ""ue10"": {""delivered_bps"": 95993.64269158636, ""delivery_ratio"": 1.0, ""jitter_ms"": 12.401374554054055, ""loss_percent"": 0.0, ""offered_bps"": 95993.64269158636, ""rtt_p95_ms"": 84.823913}, ""ue2"": {""delivered_bps"": 977963.0458259374, ""delivery_ratio"": 1.0, ""offered_bps"": 830499.243373778}, ""ue3"": {""delivered_bps"": 820541.347487702, ""delivery_ratio"": 1.0, ""offered_bps"": 653467.2814387397}, ""ue4"": {""delivered_bps"": 948243.1735357757, ""delivery_ratio"": 1.0, ""offered_bps"": 695107.2884272969}, ""ue5"": {""delivered_bps"": 480079.164829284, ""delivery_ratio"": 0.96869925876321, ""offered_bps"": 495591.5476204934}, ""ue6"": {""delivered_bps"": 675827.0151152117, ""delivery_ratio"": 0.817758507755894, ""offered_bps"": 826438.3784521265}, ""ue7"": {""delivered_bps"": 973657.9054672656, ""delivery_ratio"": 1.0, ""offered_bps"": 938596.5271409396}, ""ue8"": {""delivered_bps"": 641802.0024663783, ""delivery_ratio"": 0.8073632280755416, ""offered_bps"": 794935.885296881}, ""ue9"": {""delivered_bps"": 95993.40141474734, ""delivery_ratio"": 1.0, ""jitter_ms"": 13.558599718120806, ""loss_percent"": 0.0, ""offered_bps"": 95993.40141474734, ""rtt_p95_ms"": 93.637307}}"
